index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
34,2022-12-29,12:58:25,1672347505,1,"US-101 : South Of SR-36 - Looking North (C013)",Fortuna,-124.149926,40.525005,78,North,Humboldt,US-101,,,55.96,,682.66,true,,,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/us101southofsr36lookingnorth.jpg,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/previous/us101southofsr36lookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/previous/us101southofsr36lookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/previous/us101southofsr36lookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/previous/us101southofsr36lookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/previous/us101southofsr36lookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/previous/us101southofsr36lookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/previous/us101southofsr36lookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/previous/us101southofsr36lookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/previous/us101southofsr36lookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/previous/us101southofsr36lookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/previous/us101southofsr36lookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingnorth/previous/us101southofsr36lookingnorth-12.jpg
36,2022-12-29,12:57:49,1672347469,1,"US-101 : South Of SR-36 - Looking South (C013)",Fortuna,-124.149926,40.525005,78,North,Humboldt,US-101,,,55.96,,682.66,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/us101southofsr36lookingsouth.jpg,60,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/previous/us101southofsr36lookingsouth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/previous/us101southofsr36lookingsouth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/previous/us101southofsr36lookingsouth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/previous/us101southofsr36lookingsouth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/previous/us101southofsr36lookingsouth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/previous/us101southofsr36lookingsouth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/previous/us101southofsr36lookingsouth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/previous/us101southofsr36lookingsouth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/previous/us101southofsr36lookingsouth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/previous/us101southofsr36lookingsouth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/previous/us101southofsr36lookingsouth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr36lookingsouth/previous/us101southofsr36lookingsouth-12.jpg
38,2022-05-04,18:25:08,1651713908,1,"US-101 : North Of SR-36 - Looking North (C003)",Fortuna,-124.14815,40.56289,49,South,Humboldt,US-101,,,58.69,,685.50,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/us101northofsr36lookingnorth.jpg,60,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/previous/us101northofsr36lookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/previous/us101northofsr36lookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/previous/us101northofsr36lookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/previous/us101northofsr36lookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/previous/us101northofsr36lookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/previous/us101northofsr36lookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/previous/us101northofsr36lookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/previous/us101northofsr36lookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/previous/us101northofsr36lookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/previous/us101northofsr36lookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/previous/us101northofsr36lookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingnorth/previous/us101northofsr36lookingnorth-12.jpg
40,2022-05-04,18:25:42,1651713942,1,"US-101 : North Of SR-36 - Looking South (C003)",Fortuna,-124.14815,40.56289,49,South,Humboldt,US-101,,,58.69,,685.50,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/us101northofsr36lookingsouth.jpg,60,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/previous/us101northofsr36lookingsouth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/previous/us101northofsr36lookingsouth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/previous/us101northofsr36lookingsouth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/previous/us101northofsr36lookingsouth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/previous/us101northofsr36lookingsouth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/previous/us101northofsr36lookingsouth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/previous/us101northofsr36lookingsouth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/previous/us101northofsr36lookingsouth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/previous/us101northofsr36lookingsouth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/previous/us101northofsr36lookingsouth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/previous/us101northofsr36lookingsouth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr36lookingsouth/previous/us101northofsr36lookingsouth-12.jpg
42,2023-06-30,08:34:37,1688139277,1,"US-101 : Eureka / Spruce Point - Looking North (C023)",Eureka,-124.19933,40.74447,22,North,Humboldt,US-101,,,73.72,,700.53,true,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/us101eurekasprucepointlookingnorth.jpg,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/previous/us101eurekasprucepointlookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/previous/us101eurekasprucepointlookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/previous/us101eurekasprucepointlookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/previous/us101eurekasprucepointlookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/previous/us101eurekasprucepointlookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/previous/us101eurekasprucepointlookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/previous/us101eurekasprucepointlookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/previous/us101eurekasprucepointlookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/previous/us101eurekasprucepointlookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/previous/us101eurekasprucepointlookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/previous/us101eurekasprucepointlookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingnorth/previous/us101eurekasprucepointlookingnorth-12.jpg
44,2023-06-30,08:33:52,1688139232,1,"US-101 : Eureka / Spruce Point - Looking South (C023)",Eureka,-124.19936,40.74449,22,North,Humboldt,US-101,,,73.71,,700.52,true,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/us101eurekasprucepointlookingsouth.jpg,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/previous/us101eurekasprucepointlookingsouth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/previous/us101eurekasprucepointlookingsouth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/previous/us101eurekasprucepointlookingsouth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/previous/us101eurekasprucepointlookingsouth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/previous/us101eurekasprucepointlookingsouth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/previous/us101eurekasprucepointlookingsouth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/previous/us101eurekasprucepointlookingsouth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/previous/us101eurekasprucepointlookingsouth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/previous/us101eurekasprucepointlookingsouth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/previous/us101eurekasprucepointlookingsouth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/previous/us101eurekasprucepointlookingsouth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eurekasprucepointlookingsouth/previous/us101eurekasprucepointlookingsouth-12.jpg
52,2020-09-17,14:34:19,1600378459,1,"US-101 : Eureka / 5th & R Street - Looking North (C034)",Eureka,-124.153354,40.803759,29,North,Humboldt,US-101,,,79.19,R,705.89,true,,,5,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/us101eureka5thrstreetlookingnorth.jpg,60,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/previous/us101eureka5thrstreetlookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/previous/us101eureka5thrstreetlookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/previous/us101eureka5thrstreetlookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/previous/us101eureka5thrstreetlookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/previous/us101eureka5thrstreetlookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/previous/us101eureka5thrstreetlookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/previous/us101eureka5thrstreetlookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/previous/us101eureka5thrstreetlookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/previous/us101eureka5thrstreetlookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/previous/us101eureka5thrstreetlookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/previous/us101eureka5thrstreetlookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka5thrstreetlookingnorth/previous/us101eureka5thrstreetlookingnorth-12.jpg
58,2023-01-17,12:55:26,1673988926,1,"US-101 : South Of SR-299 - Looking North (C004)",Arcata,-124.07934,40.888782,82,North,Humboldt,US-101,,,87.65,,714.35,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/us101southofsr299lookingnorth.jpg,60,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/previous/us101southofsr299lookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/previous/us101southofsr299lookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/previous/us101southofsr299lookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/previous/us101southofsr299lookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/previous/us101southofsr299lookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/previous/us101southofsr299lookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/previous/us101southofsr299lookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/previous/us101southofsr299lookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/previous/us101southofsr299lookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/previous/us101southofsr299lookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/previous/us101southofsr299lookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingnorth/previous/us101southofsr299lookingnorth-12.jpg
60,2023-01-17,13:36:41,1673991401,1,"US-101 : South Of SR-299 - Looking South (C004)",Arcata,-124.07934,40.888782,82,North,Humboldt,US-101,,,87.65,,714.35,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/us101southofsr299lookingsouth.jpg,60,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/previous/us101southofsr299lookingsouth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/previous/us101southofsr299lookingsouth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/previous/us101southofsr299lookingsouth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/previous/us101southofsr299lookingsouth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/previous/us101southofsr299lookingsouth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/previous/us101southofsr299lookingsouth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/previous/us101southofsr299lookingsouth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/previous/us101southofsr299lookingsouth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/previous/us101southofsr299lookingsouth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/previous/us101southofsr299lookingsouth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/previous/us101southofsr299lookingsouth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofsr299lookingsouth/previous/us101southofsr299lookingsouth-12.jpg
62,2024-04-05,15:55:29,1712357729,1,"US-101 : North Of SR-299 - Looking North (C005)",Arcata,-124.09131,40.91264,26,South,Humboldt,US-101,,,89.42,,716.17,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/us101northofsr299lookingnorth.jpg,60,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/previous/us101northofsr299lookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/previous/us101northofsr299lookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/previous/us101northofsr299lookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/previous/us101northofsr299lookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/previous/us101northofsr299lookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/previous/us101northofsr299lookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/previous/us101northofsr299lookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/previous/us101northofsr299lookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/previous/us101northofsr299lookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/previous/us101northofsr299lookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/previous/us101northofsr299lookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingnorth/previous/us101northofsr299lookingnorth-12.jpg
64,2024-04-05,15:55:52,1712357752,1,"US-101 : North Of SR-299 - Looking South (C005)",Arcata,-124.09131,40.91264,26,South,Humboldt,US-101,,,89.42,,716.17,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/us101northofsr299lookingsouth.jpg,60,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/previous/us101northofsr299lookingsouth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/previous/us101northofsr299lookingsouth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/previous/us101northofsr299lookingsouth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/previous/us101northofsr299lookingsouth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/previous/us101northofsr299lookingsouth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/previous/us101northofsr299lookingsouth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/previous/us101northofsr299lookingsouth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/previous/us101northofsr299lookingsouth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/previous/us101northofsr299lookingsouth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/previous/us101northofsr299lookingsouth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/previous/us101northofsr299lookingsouth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofsr299lookingsouth/previous/us101northofsr299lookingsouth-12.jpg
66,2023-08-25,16:27:04,1693006024,1,"US-101 : South Of Cushing Creek - Looking North (C018)","Crescent City",-124.126109,41.705539,1000,South,"Del Norte",US-101,,,20.5,,783.022,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/us101southofcushingcreeklookingnorth.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/previous/us101southofcushingcreeklookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/previous/us101southofcushingcreeklookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/previous/us101southofcushingcreeklookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/previous/us101southofcushingcreeklookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/previous/us101southofcushingcreeklookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/previous/us101southofcushingcreeklookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/previous/us101southofcushingcreeklookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/previous/us101southofcushingcreeklookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/previous/us101southofcushingcreeklookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/previous/us101southofcushingcreeklookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/previous/us101southofcushingcreeklookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingnorth/previous/us101southofcushingcreeklookingnorth-12.jpg
68,2023-08-25,16:28:31,1693006111,1,"US-101 : South Of Cushing Creek - Looking South (C018)","Crescent City",-124.126109,41.705539,1000,South,"Del Norte",US-101,,,20.5,,783.022,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/us101southofcushingcreeklookingsouth.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/previous/us101southofcushingcreeklookingsouth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/previous/us101southofcushingcreeklookingsouth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/previous/us101southofcushingcreeklookingsouth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/previous/us101southofcushingcreeklookingsouth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/previous/us101southofcushingcreeklookingsouth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/previous/us101southofcushingcreeklookingsouth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/previous/us101southofcushingcreeklookingsouth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/previous/us101southofcushingcreeklookingsouth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/previous/us101southofcushingcreeklookingsouth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/previous/us101southofcushingcreeklookingsouth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/previous/us101southofcushingcreeklookingsouth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101southofcushingcreeklookingsouth/previous/us101southofcushingcreeklookingsouth-12.jpg
70,2024-02-29,08:05:35,1709222735,1,"US-101 : North Of Cushing Creek - Looking North (C017)","Crescent City",-124.13785,41.72002,561,South,"Del Norte",US-101,,,22.38,,784.90,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/us101northofcushingcreeklookingnorth.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/previous/us101northofcushingcreeklookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/previous/us101northofcushingcreeklookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/previous/us101northofcushingcreeklookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/previous/us101northofcushingcreeklookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/previous/us101northofcushingcreeklookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/previous/us101northofcushingcreeklookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/previous/us101northofcushingcreeklookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/previous/us101northofcushingcreeklookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/previous/us101northofcushingcreeklookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/previous/us101northofcushingcreeklookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/previous/us101northofcushingcreeklookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101northofcushingcreeklookingnorth/previous/us101northofcushingcreeklookingnorth-12.jpg
